42 0.915679    0.905566           1    0.915294 
59 0.839801    0.839903           1    0.838264 
46 0.968345    0.959801           1    0.968341 
38 0.969021    0.967371           1    0.968925 
34 0.980475    0.980475           1    0.980452 
54 0.825452    0.825452           1    0.823573 
32 0.964183    0.964183           1    0.964178 
47 0.936828    0.936828           1    0.936822 
34 0.976172    0.976172           1    0.976171 
33 0.947951    0.947951           1    0.947923 
38 0.972488    0.972488           1     0.97247 
47 0.928982    0.928982           1     0.92877 
57 0.969239    0.969239           1    0.969239 
45 0.9238      0.9238           1    0.923693 
62 0.915932    0.915932           1    0.915901 
47 0.909001    0.909658           1    0.908486 
26 0.98455     0.98455           1    0.984547 
55 0.902058    0.902058           1     0.90201 
57 0.829823    0.829823           1    0.827535 
23 0.990043    0.990043           1    0.990039 
50 0.882949    0.877003           1    0.882452 
32 0.949826    0.949826           1    0.949769 
84 0.847908    0.836738           1    0.846539 
71 0.792707    0.798496           2    0.786622 
46 0.949301    0.949301           1    0.949261 
50 0.93649     0.93649           1    0.936284 
53 0.961588    0.963373           1    0.961581 
24 0.992228    0.992228           1    0.992227 
39 0.97352     0.97352           1    0.973488 
19 0.988597    0.988597           1     0.98859 
47 0.963536    0.963536           1    0.963498 
40 0.964525     0.96146           1    0.964461 
44 0.889141    0.889141           1     0.88882 
58 0.921555      0.9198           1     0.92152 
30 0.979629    0.979629           1    0.979595 
33 0.9622      0.9622           1    0.962183 
28 0.975384    0.975384           1    0.975328 
69 0.875088    0.875088           1     0.87499 
22 0.989523    0.989523           1    0.989516 
40 0.974348    0.974348           1     0.97434 
37 0.965445    0.965445           1     0.96536 
26 0.953333    0.953333           1     0.95329 
59 0.927841    0.927841           1    0.927816 
28 0.990089    0.990089           1    0.990087 
54 0.933775    0.934835           1    0.932796 
58 0.72974    0.720626           1    0.729004 
37 0.953847    0.953847           1    0.953804 
41 0.966838    0.966838           1    0.966822 
39 0.934027    0.934027           1    0.933792 
26 0.989232    0.989232           1    0.989231 
59 0.940311    0.940048           1     0.94025 
56 0.969234    0.967893           1    0.969117 
36 0.976425    0.976425           1    0.976412 
47 0.882408    0.882408           1    0.881359 
61 0.841733    0.836884           1    0.841658 
69 0.870255    0.870255           1    0.870216 
37 0.886807    0.886807           1    0.886602 
40 0.976389    0.972094           1    0.976345 
33 0.978661    0.978661           1    0.978643 
32 0.983008    0.983008           1    0.982979 
29 0.982775    0.982775           1    0.982764 
43 0.945595    0.945221           1    0.945387 
52 0.949931    0.949931           1    0.949778 
47 0.963519    0.963519           1    0.963514 
52 0.925765    0.925765           1    0.925727 
42 0.945511    0.945511           1    0.945505 
50 0.912935    0.912935           1    0.912838 
24 0.990551    0.990551           1    0.990547 
46 0.937406    0.937406           1    0.937241 
33 0.979798    0.979798           1    0.979795 
52 0.93947     0.93947           1    0.939346 
60 0.747639    0.747639           1    0.747413 
35 0.979705    0.979705           1    0.979704 
33 0.940719    0.940719           1    0.940591 
43 0.958578    0.958593           1    0.958529 
22 0.977132    0.977132           1    0.977033 
48 0.89451     0.89451           1    0.894505 
26 0.991778    0.991778           1    0.991778 
63 0.722777    0.722777           1     0.71974 
29 0.967729    0.967729           1    0.967547 
30 0.950342    0.950342           1    0.949958 
48 0.916403    0.916403           1    0.915747 
40 0.953358    0.953358           1     0.95328 
25 0.982169    0.982169           1    0.982145 
63 0.874446    0.874446           1    0.871604 
39 0.965113    0.964721           1    0.964968 
66 0.854853    0.824505           2     0.84992 
34 0.860347    0.860347           3    0.857521 
60 0.865972    0.846699           1    0.865967 
78 0.699258    0.679183           3    0.683582 
57 0.970313    0.970313           1      0.9703 
33 0.971188    0.971188           1     0.97106 
43 0.935486    0.935486           1    0.934991 
27 0.983382    0.983382           1    0.983379 
30 0.977479    0.977479           1    0.977375 
37 0.978687    0.978687           1    0.978673 
35 0.980455    0.980455           1    0.980442 
35 0.874515    0.874669           1    0.874156 
37 0.971067    0.970054           1    0.970824 
50 0.971448    0.971448           1    0.971447 
59 0.904339    0.901621           2    0.904052 
27 0.98274    0.982433           1    0.982678 
58 0.862036    0.862036           1    0.860315 
27 0.97695     0.97695           1    0.976948 
28 0.972971    0.971334           1    0.972966 
50 0.9545    0.952624           1    0.954341 
24 0.989031    0.989031           1    0.989029 
63 0.959058    0.955509           1    0.959024 
51 0.768751    0.768751           1    0.767344 
49 0.893805    0.894126           1    0.892728 
35 0.908821    0.908821           1    0.908698 
45 0.91988     0.91988           1    0.919833 
42 0.956111    0.952565           1    0.956016 
55 0.939405    0.939405           1    0.939373 
54 0.943983    0.943983           1    0.943917 
51 0.785939    0.785939           3    0.775634 
45 0.953759    0.953759           1    0.953589 
51 0.965657    0.964388           1    0.965514 
37 0.942902    0.942902           1    0.942891 
64 0.909873    0.909873           1    0.909658 
39 0.885077    0.885077           1     0.88473 
33 0.968958    0.968958           1    0.968884 
71 0.945864    0.945864           1    0.945861 
31 0.981916    0.981916           1    0.981911 
36 0.933315    0.931116           1    0.932945 
40 0.938092    0.938092           1    0.938006 
59 0.778648    0.773212           1    0.777792 
42 0.97481    0.973269           1    0.974745 
70 0.810493    0.797149           2    0.808738 
56 0.96187     0.96187           1    0.961762 
40 0.969537    0.969537           1    0.969534 
43 0.971261    0.971261           1    0.971229 
29 0.986756    0.985471           1    0.986718 
34 0.980579    0.980579           1    0.980578 
66 0.947927    0.947927           1    0.947779 
47 0.951253    0.951253           1    0.951234 
59 0.936557    0.933451           1    0.936509 
47 0.935862    0.935862           1    0.935647 
66 0.924559     0.91611           1    0.924347 
40 0.972205    0.972657           1    0.972204 
45 0.973498    0.972285           1    0.973432 
37 0.983051    0.983051           1    0.983038 
59 0.67308     0.67308           2    0.670527 
63 0.858197    0.858767           1    0.857163 
48 0.885187    0.870793           2    0.883072 
41 0.971484    0.967661           1    0.971255 
55 0.954031    0.954031           1    0.953948 
33 0.980762    0.980762           1     0.98076 
55 0.970309    0.970309           1     0.97027 
77 0.927028    0.927028           1     0.92699 
32 0.949749    0.949749           1    0.949743 
48 0.888745    0.888745           1     0.88608 
49 0.917639    0.917639           1    0.917425 
51 0.799839    0.799839           2    0.790042 
25 0.956198    0.956198           1    0.955996 
55 0.951762    0.951762           1    0.951738 
35 0.954306    0.954306           1    0.954298 
26 0.978396    0.978396           1    0.978395 
53 0.960111    0.960111           1    0.960076 
47 0.899321    0.899321           1    0.896851 
56 0.958269    0.958269           1    0.958259 
54 0.953249    0.953386           1    0.953178 
25 0.980011    0.980011           1    0.980004 
42 0.958987    0.958987           1    0.958981 
31 0.920353    0.920353           1    0.919544 
44 0.937627    0.937627           1    0.937516 
35 0.976283    0.976283           1    0.976267 
60 0.88163    0.875993           1    0.880152 
61 0.958626    0.956309           1    0.958007 
55 0.962353    0.960772           1    0.962309 
40 0.987522    0.987522           1    0.987518 
34 0.977092    0.973883           1    0.977033 
40 0.967478    0.971214           1    0.967404 
46 0.887692    0.887692           1    0.885914 
48 0.960213    0.960213           1      0.9602 
51 0.848305    0.842063           1    0.846696 
33 0.976722    0.977399           1    0.976675 
27 0.978051    0.978051           1    0.978044 
38 0.940103    0.940103           1    0.940085 
67 0.819199    0.819199           1    0.818638 
19 0.976301    0.976301           1    0.976249 
38 0.969889    0.969889           1    0.969873 
53 0.921786    0.921786           1    0.921674 
47 0.909658    0.909658           1    0.909458 
33 0.981773    0.981773           1    0.981771 
65 0.949648     0.94774           1    0.949635 
28 0.988079    0.988079           1    0.988066 
38 0.967885    0.967885           1    0.967875 
27 0.969398    0.965358           1    0.969137 
25 0.984843    0.984843           1    0.984815 
72 0.818689    0.818689           1    0.816729 
41 0.95986    0.961837           1     0.95984 
43 0.974373    0.971988           1    0.974352 
51 0.915672    0.915672           1    0.915503 
22 0.988498    0.988498           1    0.988497 
28 0.985324      0.9848           1    0.985211 
34 0.883914     0.86917           1    0.883293 
50 0.972033    0.972033           1    0.972022 
34 0.971939    0.971939           1     0.97187 
63 0.811216    0.811216           1    0.810096 
41 0.961813    0.953389           1    0.961809 
36 0.95776     0.95776           1    0.957619 
42 0.95333     0.95333           1    0.953225 
62 0.893642    0.893642           1    0.893391 
47 0.949546    0.949546           1    0.949499 
35 0.970987    0.970987           1    0.970955 
36 0.977664    0.977664           1    0.977661 
48 0.850581    0.846679           1     0.84482 
54 0.899613    0.890284           1    0.898779 
42 0.968334    0.966992           1    0.968216 
45 0.887388    0.887388           1     0.88726 
36 0.985715    0.985715           1    0.985687 
37 0.964446    0.960736           1    0.964391 
36 0.9639      0.9639           1    0.963848 
35 0.971213    0.971213           1    0.971196 
31 0.971597    0.971597           1    0.971537 
50 0.903712    0.903712           2    0.903079 
42 0.895518    0.895518           1    0.895302 
32 0.904021    0.904021           2    0.902932 
64 0.88608     0.88608           2    0.885246 
38 0.951797    0.951797           1     0.95152 
26 0.97517     0.97517           1    0.975163 
70 0.633036    0.634008           1    0.632208 
94 0.637804    0.651132           3    0.632787 
27 0.972431    0.972431           1     0.97239 
28 0.920827    0.920827           1    0.920587 
61 0.756657    0.756657           2    0.752159 
53 0.935818    0.935818           1    0.935555 
17 0.988241    0.988241           1    0.988236 
37 0.94908     0.94908           1    0.949068 
36 0.956631    0.956631           1    0.956434 
41 0.928453    0.928453           1    0.928389 
46 0.938055    0.938055           1    0.938003 
40 0.885309    0.885309           1    0.883031 
52 0.957389    0.957389           1    0.957354 
35 0.958358    0.958358           1    0.958149 
54 0.952661    0.952661           1    0.952649 
42 0.924661    0.924661           1    0.924661 
38 0.973864    0.973864           1    0.973863 
27 0.981738    0.981738           1     0.98173 
44 0.968971    0.968971           1     0.96897 
34 0.973758    0.973758           1    0.973743 
44 0.969958    0.969958           1    0.969877 
30 0.971542    0.971542           1    0.971522 
45 0.949261    0.949261           1    0.948976 
30 0.962091    0.962091           1    0.962075 
42 0.931757    0.931757           1    0.931339 
60 0.869052    0.869052           1    0.868996 
55 0.944832    0.944832           1    0.944752 
44 0.941239    0.941239           1    0.940748 
29 0.980292    0.980292           1    0.980283 
48 0.913237    0.913237           1    0.912871 
38 0.957981    0.957981           1     0.95796 
25 0.968759    0.968759           1    0.968572 
25 0.97974     0.97974           1    0.979728 
67 0.740105    0.735341           2    0.735625 
41 0.969124    0.970037           1     0.96908 
30 0.962266    0.962266           1    0.962025 
43 0.954622    0.954622           1    0.954527 
24 0.973983    0.973983           1    0.973981 
37 0.955894    0.955894           1    0.955787 
58 0.922359    0.913597           1    0.922346 
52 0.966389    0.963704           1    0.966373 
37 0.966928    0.963544           1    0.966479 
42 0.933068    0.933068           1    0.932755 
27 0.990909    0.990909           1    0.990907 
35 0.963611    0.963611           1    0.963515 
54 0.929618    0.927274           1    0.929507 
55 0.912266    0.912266           2    0.910674 
60 0.919322    0.919322           1    0.919322 
41 0.967947    0.958612           1    0.967088 
41 0.961237    0.961237           1    0.961196 
45 0.943265    0.924753           1    0.943036 
60 0.950196    0.950196           1    0.950176 
34 0.852263    0.852263           2    0.847074 
43 0.972915    0.972915           1     0.97291 
45 0.949942    0.949942           1    0.949859 
53 0.942953    0.942595           1    0.942944 
31 0.95894    0.958955           1    0.958938 
50 0.959759     0.95804           1    0.959589 
71 0.809609    0.785332           2    0.803531 
48 0.977077    0.978488           1    0.977049 
29 0.965493    0.962668           1    0.965483 
35 0.932796    0.932796           1    0.932594 
37 0.937609    0.937609           1     0.93755 
35 0.969421    0.969421           1    0.969336 
41 0.937331    0.937331           1    0.936632 
42 0.894779    0.894779           1    0.894111 
47 0.955838    0.955838           1    0.955824 
62 0.740714    0.739022           1    0.730157 
61 0.813407    0.817768           1    0.813154 
23 0.970525    0.970554           1    0.970521 
60 0.821936    0.826701           1    0.818353 
39 0.983168    0.981862           1    0.983158 
40 0.95009     0.95009           1        0.95 
35 0.954821    0.954821           1    0.954794 
56 0.815108    0.815108           1    0.814174 
54 0.884979    0.884979           2    0.881659 
60 0.924489     0.92896           1    0.924312 
44 0.973919    0.974352           1    0.973857 
51 0.916256    0.916256           1    0.916037 
